Component,x,y,z,Fx,Fy,Fz
main_wing_right,0.0,0.4982671122456631,0.0,-9.295638947980924e-05,-5.85774954429e-07,-0.020989126173870953
main_wing_right,0.0,0.49980725706095164,0.0,-9.295638947980924e-05,-5.85774954429e-07,-0.020989126173870953
main_wing_right,0.0,0.00019274093904831098,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.0017328857543368835,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.004803679879977672,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.009386190849043416,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.015452165957570294,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.02296420645187286,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.03187599810429671,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.0421325967558333,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.05367076706513069,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.06641937237540112,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.08029981329556529,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.09522651229163545,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.11110744130066964,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.1278446891143825,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.14533506503430269,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.1634707350767438,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.18213988680517185,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.20122741869105823,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.22061564975307793,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.24018504509949262,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.25981495290050727,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.27938434824692193,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.2987725793089417,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.31786011119482804,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.33652926292325613,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.3546649329656972,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.3721553088856175,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.3888925566993302,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.4047734857083646,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.4197001847044346,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.4335806256245988,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.4463292309348692,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.4578674012441667,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.4681239998957032,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.47703579154812714,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.4845478320424296,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.4906138071509565,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.4951963181200223,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.4982671122456631,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.49980725706095164,0.0,-0.00010207536242473896,-7.219625780412177e-07,-0.022098990873394175
main_wing_right,0.0,0.00019274093904831098,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.0017328857543368835,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.004803679879977672,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.009386190849043416,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.015452165957570294,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.02296420645187286,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.03187599810429671,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.0421325967558333,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.05367076706513069,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.06641937237540112,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.08029981329556529,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.09522651229163545,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.11110744130066964,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.1278446891143825,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.14533506503430269,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.1634707350767438,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.18213988680517185,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.20122741869105823,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.22061564975307793,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.24018504509949262,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.25981495290050727,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.27938434824692193,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.2987725793089417,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.31786011119482804,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.33652926292325613,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.3546649329656972,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.3721553088856175,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.3888925566993302,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.4047734857083646,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.4197001847044346,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.4335806256245988,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.4463292309348692,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.4578674012441667,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.4681239998957032,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.47703579154812714,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.4845478320424296,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.4906138071509565,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.4951963181200223,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.4982671122456631,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.49980725706095164,0.0,-0.00011181814763449108,-8.691184261377495e-07,-0.02302921050312215
main_wing_right,0.0,0.00019274093904831098,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.0017328857543368835,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.004803679879977672,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.009386190849043416,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.015452165957570294,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.02296420645187286,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.03187599810429671,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.0421325967558333,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.05367076706513069,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.06641937237540112,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.08029981329556529,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.09522651229163545,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.11110744130066964,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.1278446891143825,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.14533506503430269,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.1634707350767438,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.18213988680517185,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.20122741869105823,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.22061564975307793,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.24018504509949262,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.25981495290050727,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.27938434824692193,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.2987725793089417,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.31786011119482804,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.33652926292325613,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.3546649329656972,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.3721553088856175,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.3888925566993302,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.4047734857083646,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.4197001847044346,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.4335806256245988,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.4463292309348692,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.4578674012441667,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.4681239998957032,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.47703579154812714,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.4845478320424296,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.4906138071509565,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.4951963181200223,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.4982671122456631,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.49980725706095164,0.0,-0.0001222743018886248,-1.0244979993682132e-06,-0.023768130932905737
main_wing_right,0.0,0.00019274093904831098,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.0017328857543368835,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.004803679879977672,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.009386190849043416,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.015452165957570294,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.02296420645187286,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.03187599810429671,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.0421325967558333,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.05367076706513069,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.06641937237540112,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.08029981329556529,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.09522651229163545,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.11110744130066964,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.1278446891143825,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.14533506503430269,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.1634707350767438,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.18213988680517185,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.20122741869105823,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.22061564975307793,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.24018504509949262,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.25981495290050727,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.27938434824692193,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.2987725793089417,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.31786011119482804,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.33652926292325613,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.3546649329656972,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.3721553088856175,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.3888925566993302,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.4047734857083646,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.4197001847044346,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.4335806256245988,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.4463292309348692,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.4578674012441667,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.4681239998957032,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.47703579154812714,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.4845478320424296,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.4906138071509565,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.4951963181200223,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.4982671122456631,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.49980725706095164,0.0,-0.00013350056745281135,-1.1847828785749827e-06,-0.02430589766724629
main_wing_right,0.0,0.00019274093904831098,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.0017328857543368835,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.004803679879977672,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.009386190849043416,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.015452165957570294,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.02296420645187286,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.03187599810429671,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.0421325967558333,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.05367076706513069,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.06641937237540112,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.08029981329556529,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.09522651229163545,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.11110744130066964,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.1278446891143825,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.14533506503430269,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.1634707350767438,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.18213988680517185,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.20122741869105823,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.22061564975307793,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.24018504509949262,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.25981495290050727,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.27938434824692193,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.2987725793089417,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.31786011119482804,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.33652926292325613,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.3546649329656972,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.3721553088856175,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.3888925566993302,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.4047734857083646,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.4197001847044346,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.4335806256245988,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.4463292309348692,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.4578674012441667,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.4681239998957032,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.47703579154812714,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.4845478320424296,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.4906138071509565,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.4951963181200223,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.4982671122456631,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.49980725706095164,0.0,-0.00014551091393119836,-1.3461261990850046e-06,-0.02463479609006393
main_wing_right,0.0,0.00019274093904831098,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.0017328857543368835,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.004803679879977672,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.009386190849043416,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.015452165957570294,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.02296420645187286,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.03187599810429671,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.0421325967558333,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.05367076706513069,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.06641937237540112,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.08029981329556529,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.09522651229163545,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.11110744130066964,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.1278446891143825,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.14533506503430269,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.1634707350767438,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.18213988680517185,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.20122741869105823,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.22061564975307793,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.24018504509949262,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.25981495290050727,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.27938434824692193,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.2987725793089417,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.31786011119482804,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.33652926292325613,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.3546649329656972,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.3721553088856175,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.3888925566993302,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.4047734857083646,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.4197001847044346,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.4335806256245988,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.4463292309348692,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.4578674012441667,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.4681239998957032,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.47703579154812714,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.4845478320424296,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.4906138071509565,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.4951963181200223,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.4982671122456631,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
main_wing_right,0.0,0.49980725706095164,0.0,-0.00015826769023488847,-1.504215872863825e-06,-0.024749568575319836
